X,Y,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,weight
127.128881225052,37.4853672348236,"127.12888099943437","37.48536715661434",서울 송파구 새말로15길 9(문정동),서울 송파구 문정동 92,"1171010800100920000","209",서울청,서울송파,거여,파출소,"02-3402-6307",서울특별시 송파구 새말로15길 9,1.00
127.117085601032,37.5341637804403,"127.1170855998086","37.53416378067516",서울 송파구 풍성로 42(풍납동),서울 송파구 풍납동 229-14,"1171010300102290014","210",서울청,서울송파,풍납,파출소,"02-3402-6308",서울특별시 송파구  풍성로 42,1.00
127.128107994519,37.5068763498812,"127.1281079577108","37.506876338905954",서울 송파구 마천로8길 17(오금동),서울 송파구 오금동 41-19,"1171011200100410019","211",서울청,서울송파,오금,파출소,"02-3402-6309",서울특별시 송파구  마천로8길 17,1.00
127.112385447702,37.5201668886734,"127.11238539044203","37.520167124692534",서울 송파구 올림픽로35길 12(신천동),서울 송파구 신천동 20-5,"1171010200100200005","212",서울청,서울송파,신천,파출소,"02-3402-6310",서울특별시 송파구  올림픽로35길 12,1.00
127.145854785223,37.4778753294508,"127.14585478538308","37.47787532950552",서울 송파구 위례순환로 369(장지동),서울 송파구 장지동 889,"1171010900108890000","213",서울청,서울송파,위례,파출소,"02-3402-6300",서울특별시 송파구 위례순환로 369,1.00
127.068363029529,37.6420224462325,"127.06836301268706","37.642022488107614",서울 노원구 노원로17길 64(중계동),서울 노원구 중계동 511,"1135010600105110000","214",서울청,서울노원,당현,지구대,"02-2092-0301",서울특별시 노원구  노원로17길 64번지,1.00
126.972332993527,37.5559250878946,"126.97233299524126","37.5559250176113",서울 중구 통일로 13(봉래동2가),서울 중구 봉래동2가 122-17,"1114012000101220017","22",서울청,서울남대문,서울역,파출소,"02-2096-8472",서울특별시 중구  통일로 13,1.00
127.059271848328,37.6337171709933,"127.05927184311881","37.6337171539397",서울 노원구 월계로55길 58(월계동),서울 노원구 월계동 320-5,"1135010200103200005","215",서울청,서울노원,월계,지구대,"02-2092-0302",서울특별시 노원구  월계로55길 58,1.00
127.074585813863,37.6225666845343,"127.07458581333573","37.62256668466742",서울 노원구 동일로 1034(공릉동),서울 노원구 공릉동 567-18,"1135010300105670018","216",서울청,서울노원,화랑,지구대,"02-2092-0303",서울특별시 노원구  동일로 1034,1.00
127.066943211016,37.6550065821074,"127.06694321130419","37.65500658214045",서울 노원구 노원로 431(상계동),서울 노원구 상계동 720-5,"1135010500107200005","217",서울청,서울노원,노원역,지구대,"02-2092-0304",서울특별시 노원구 노원로431,1.00
127.077332174538,37.6524305056775,"127.07733217547914","37.65243050546211",서울 노원구 한글비석로 277(중계동),서울 노원구 중계동 359-6,"1135010600103590006","218",서울청,서울노원,불암,지구대,"02-2092-0305",서울특별시 노원구  한글비석로 277,1.00
127.063583531989,37.6645813831109,"127.06358353216137","37.664581382685",서울 노원구 한글비석로 489(상계동) 마들지구대,서울 노원구 상계동 681,"1135010500106810000","219",서울청,서울노원,마들,지구대,"02-2092-0306",서울특별시 노원구  한글비석로 489 마들지구대,1.00
127.055047524666,37.6796872130777,"127.05504752482648","37.67968717931714",서울 노원구 동일로 1693(상계동),서울 노원구 상계동 1261,"1135010500112610000","221",서울청,서울노원,상계1,파출소,"02-2092-0308",서울특별시 노원구  동일로 1693,1.00
126.988828199496,37.49414136142,"126.98882819956586","37.49414136159461",서울 서초구 동광로19길 38(방배동),서울 서초구 방배동 774-9,"1165010100107740009","224",서울청,서울방배,이수,파출소,"02-599-3880",서울특별시 서초구  동광로19길 38,1.00
126.99532057793,37.4839725039833,"126.99532057812652","37.483972503851916",서울 서초구 효령로31길 64(방배동),서울 서초구 방배동 924-2,"1165010100109240002","225",서울청,서울방배,방배1,파출소,"02-583-7694",서울특별시 서초구  효령로 31길 64,1.00
126.926491596652,37.6214532781576,"126.92649160588012","37.621453290685196",서울 은평구 연서로 290(불광동),서울 은평구 불광동 423-13,"1138010300104230013","226",서울청,서울은평,불광,지구대,"02-350-1932",서울특별시 은평구  연서로 290,1.00
126.912697352973,37.6151775252054,"126.91269735409178","37.6151775252808",서울 은평구 갈현로 195(갈현동),서울 은평구 갈현동 506-45,"1138010400105060045","227",서울청,서울은평,연신내,지구대,"02-350-1936",서울특별시 은평구  갈현로 195,1.00
126.983965188092,37.5635631953983,"126.98396518709023","37.563563193623736",서울 중구 명동길 30(명동2가) 명동파출소,서울 중구 명동2가 50-13,"1114012700100500013","23",서울청,서울남대문,명동,파출소,"02-2096-8473",서울특별시 중구  명동길 30 명동파출소,1.00
126.920892303394,37.6399746762068,"126.92089211947578","37.639974786454346",서울 은평구 진관3로 38(진관동) 진관파출소,서울 은평구 진관동 68-1,"1138011400100680001","228",서울청,서울은평,진관,파출소,"02-350-1930",서울특별시 은평구  진관3로 38 진관파출소,1.00
126.928970854545,37.6111374334248,"126.92897083079308","37.611137399513694",서울 은평구 통일로 737(대조동),서울 은평구 대조동 5-17,"1138010600100050017","229",서울청,서울은평,대조,파출소,"02-350-1938",서울특별시 은평구  통일로 737,1.00
127.051721912881,37.6522874196983,"127.05172191298118","37.652287420106965",서울 도봉구 노해로 392(창동),서울 도봉구 창동 33-2,"1132010700100330002","230",서울청,서울도봉,창동,지구대,"02-2289-9813",서울특별시 도봉구 노해로 392,1.00
127.034574062447,37.6435141782499,"127.03457405839382","37.64351421240981",서울 도봉구 도봉로104길 49-5(창동),서울 도봉구 창동 647-10,"1132010700106470010","231",서울청,서울도봉,신창,파출소,"02-2289-9823",서울특별시 도봉구  도봉로104길 49-5,1.00
127.039990403212,37.6644743931531,"127.03999040228923","37.664474366590376",서울 도봉구 도봉로145길 45(방학동) 방학파출소,서울 도봉구 방학동 687-3,"1132010600106870003","232",서울청,서울도봉,방학,파출소,"02-2289-9833",서울특별시 도봉구  도봉로145길 45 방학파출소,1.00
127.027156483316,37.6585176739564,"127.02715649470348","37.65851767116952",서울 도봉구 시루봉로5길 10(방학동),서울 도봉구 방학동 498-12,"1132010600104980012","233",서울청,서울도봉,신방학,파출소,"02-2289-9843",서울특별시 도봉구  시루봉로5길 10,1.00
127.049279467772,37.6839829479488,"127.04927946077518","37.68398299448033",서울 도봉구 도봉로180나길 33(도봉동),서울 도봉구 도봉동 69-2,"1132010800100690002","235",서울청,서울도봉,도봉2,파출소,"02-2289-9863",서울특별시 도봉구 도봉로 180나길 33,1.00
127.038031062301,37.6575859497066,"127.03803105168431","37.65758595131173",서울 도봉구 방학로3길 132(쌍문동),서울 도봉구 쌍문동 43-3,"1132010500100430003","236",서울청,서울도봉,쌍문,파출소,"02-2289-9873",서울특별시 도봉구  방학로3길 132,1.00
127.025610126583,37.6475098304355,"127.02561009661568","37.64750983766697",서울 도봉구 노해로 139(쌍문동) 숭미파출소,서울 도봉구 쌍문동 349-34,"1132010500103490034","237",서울청,서울도봉,숭미,파출소,"02-2289-9883",서울특별시 도봉구  노해로 139 숭미파출소,1.00
127.062365886551,37.4947280025703,"127.06236601157806","37.49472782766385",서울 강남구 삼성로 203(대치동),서울 강남구 대치동 598,"1168010600105980000","239",서울청,서울수서,대치,지구대,"02-538-1312",서울특별시 강남구  삼성로 203,1.00
126.976226544446,37.5594111800532,"126.97622654797794","37.55941123526992",서울 중구 남대문시장4길 28-16(남창동),서울 중구 남창동 51-1,"1114011200100510001","24",서울청,서울남대문,남대문,파출소,"02-2096-8474",서울특별시 중구  남대문시장4길 28-16,1.00
127.104800337049,37.4891258350034,"127.10480033768636","37.48912583485601",서울 강남구 밤고개로1길 48(수서동),서울 강남구 수서동 718-1,"1168011500107180001","240",서울청,서울수서,수서,파출소,"02-445-0112",서울특별시 강남구  밤고개로1길 48,1.00
127.107382033908,37.4651224306972,"127.10738202302494","37.46512230857135",서울 강남구 헌릉로 623(세곡동),서울 강남구 세곡동 120-9,"1168011100101200009","241",서울청,서울수서,대왕,파출소,"02-3411-0323",서울특별시 강남구  헌릉로 623,1.00
127.082648329624,37.4926417509785,"127.08264831835692","37.49264174424988",서울 강남구 일원로3길 35(일원동) 일원파출소,서울 강남구 일원동 621,"1168011400106210000","242",서울청,서울수서,일원,지구대,"02-3411-0112",서울특별시 강남구  일원로3길 35 일원파출소,1.00
127.050142610224,37.4805997279095,"127.05014286668192","37.48059918363475",서울 강남구 개포로 261(개포동) 1268,서울 강남구 개포동 1268,"1168010300112680000","243",서울청,서울수서,개포,지구대,"02-571-0112",서울특별시 강남구  개포로 261(1268),1.00
129.035573089291,35.1005273386433,"129.03557309865147","35.1005273401384",부산 중구 해관로 19(중앙동1가),부산 중구 중앙동1가 23-17,"2611010400100230017","244",부산청,부산중부,남포,지구대,"051-245-0835",부산광역시 중구  해관로 19,1.00
129.032189518102,35.1119003239514,"129.03218940363556","35.111899157291674",부산 중구 동영로 77(영주동),부산 중구 영주동 277-17,"2611010100102770017","245",부산청,부산중부,영주,파출소,"051-469-5827",부산광역시 중구  동영로 77,1.00
129.023782279088,35.102943306049,"129.02378230564327","35.10294415062454",부산 중구 보수대로44번길 27(부평동4가),부산 중구 부평동4가 2-8,"2611012600100020008","246",부산청,부산중부,부평,파출소,"051-245-0838",부산광역시 중구  보수대로44번길 27,1.00
129.023373808583,35.1059689752979,"129.02337380540192","35.10596897529209",부산 중구 흑교로 77(보수동2가),부산 중구 보수동2가 50-6,"2611012100100500006","247",부산청,부산중부,보수,파출소,"051-253-7308",부산광역시 중구  흑교로 77,1.00
129.031375612458,35.1058700846702,"129.0313756733187","35.10587005112043",부산 중구 중구로 103-1(대청동4가),부산 중구 대청동4가 26-24,"2611011900100260024","248",부산청,부산중부,대청,파출소,"051-469-5828",부산광역시 중구  중구로 103-1,1.00
129.097161089633,35.1996138781718,"129.0971610800365","35.19961387868298",부산 동래구 반송로 207(안락동),부산 동래구 안락동 420-77,"2626010200104200077","250",부산청,부산동래,충렬,지구대,"051-522-1042",부산광역시 동래구  반송로 207,1.00
126.967128766084,37.5578808741201,"126.96712876362393","37.55788087417083",서울 중구 중림로 36(중림동),서울 중구 중림동 203,"1114017100102030000","25",서울청,서울남대문,중림,파출소,"02-2096-8475",서울특별시 중구  중림로 36,1.00
129.07044020133,35.2091383861,"129.07044127831136","35.20914115501377",부산 동래구 우장춘로 16(온천동),부산 동래구 온천동 1853-16,"2626010800118530016","251",부산청,부산동래,온천,지구대,"051-555-0112",부산광역시 동래구  우장춘로 16,1.00
129.075566976871,35.200733501037,"129.07556697790287","35.20073350231566",부산 동래구 중앙대로1277번길 41(사직동),부산 동래구 사직동 147-7,"2626010900101470007","252",부산청,부산동래,사직,지구대,"051-502-0112",부산광역시 동래구  중앙대로1277번길 41,1.00
129.066125783306,35.2057347540767,"129.06612073547916","35.20576217471994",부산 동래구 석사북로 93(온천동),부산 동래구 온천동 1236-10,"2626010800112360010","253",부산청,부산동래,온천3,파출소,"051-503-1091",부산광역시 동래구  석사북로 93,1.00
129.092481042276,35.1938160234544,"129.0924794990316","35.19381699545572",부산 동래구 온천천로 359(낙민동),부산 동래구 낙민동 82-17,"2626010400100820017","254",부산청,부산동래,낙민,파출소,"051-531-4644",부산광역시 동래구  온천천로 359,1.00
129.07331866793,35.0783353576472,"129.07331733293057","35.078333105017364",부산 영도구 태종로 618(동삼동) 동삼지구대,부산 영도구 동삼동 308-3,"2620012100103080003","255",부산청,부산영도,동삼,지구대,"051-403-9129",부산광역시 영도구  태종로 618 동삼지구대,1.00
129.042907498503,35.0877279183185,"129.04290749326822","35.08772792031756",부산 영도구 남항시장길 328(영선동2가),부산 영도구 영선동2가 168,"2620010900101680000","256",부산청,부산영도,영선,지구대,"051-415-0255",부산광역시 영도구  남항시장길 328,1.00
129.066196843107,35.0919290760103,"129.0661971357401","35.0919282792426",부산 영도구 태종로 395(청학동),부산 영도구 청학동 49-54,"2620012000100490054","257",부산청,부산영도,청학,파출소,"051-415-0128",부산광역시 영도구  태종로 395,1.00
